agreeableness,informal,swear,netspeak,assent,nonflu,filler,help,office,dance,money_empath,wedding,domestic_work,sleep,medical_emergency,cold,hate,cheerfulness,aggression,occupation,envy,anticipation_empath,family_empath,vacation,crime,attractive,masculine,prison,health_empath,pride,dispute,nervousness,government,weakness,horror,swearing_terms,leisure_empath,suffering,royalty,wealthy,tourism,furniture,school,magic,beach,journalism,morning,banking,social_media,exercise,night,kill,blue_collar_job,art,ridicule,play,computer,college,optimism,stealing,real_estate,home_empath,divine,sexual_empath,fear_empath,irritability,superhero,business,driving,pet,childish,cooking,exasperation,religion,hipster,internet,surprise_empath,reading,worship,leader,independence,movement,bodyr__empath,noise,eating,medieval,zest,confusion,water,sports,death_empath,healing,legend,heroic,celebration,restaurant,violence,programming,dominant_heirarchical,military,neglect,swimming,exotic,love,hiking,communication,hearing,order,sympathy,hygiene,weather,anonymity,trust_empath,ancient,deception,fabric,air_travel,fight,dominant_personality,music,vehicle,politeness,toy,farming,meeting,war,speaking,listen,urban,shopping,disgust_empath,fire,tool,phone,gain,sound,injury,sailing,rage,science,work_empath,appearance,valuable,warmth,youth,sadness_empath,fun,emotional,joy_empath,affection,traveling,fashion,ugliness,lust,shame,torment,economics,anger,politics,ship,clothing,car,strength,technology,breaking,shape_and_size,power_empath,white_collar_job,animal,party,terrorism,smell,disappointment,poor,plant,pain,beauty,timidity,philosophy,negotiate,negative_emotion,cleaning,messaging,competing,law,friends,payment,achievement,alcohol,liquid,feminine,weapon,children,monster,ocean,giving,contentment,writing,rural,positive_emotion,musical
29,2.28155391,0.165522858,0.928566304,0.840053435,0.423046389,0.015015015,0.8184798,0.228391308,0.05728966,0.501492075,0.402232487,0.204680075,0.139329609,0.33397114,0.53675152,0.463485526,0.176234194,0.126710573,0.198593633,0.034212737,0.02350665,0.464947276,0.40841417,0,0.204591149,0.008748906,0,0.610090564,0.04040404,0.077458067,0.822021406,0.19382716,0.1425118,0.123608426,0.122452754,0.083034762,0.390166417,0,0.019157088,0,0.034846394,0.566595107,0.098522167,0.024719042,0.299674158,0.019157088,0.347664383,0.180250554,0.073178061,0.094431553,0,0,0.1283478,0.019493177,0.151069202,0.152380952,0.596778378,1.070933745,0,0.151454871,0.37607818,0.072109218,0.095063137,0.412169767,0.118180214,0,0.534618668,0.070921986,0.044266686,0.302715772,0,0.109048606,0,0.035833047,0.343307425,0.213423831,0.513377454,0,0.104963263,0.19382716,0.085965587,0.663153595,0.034561299,0,0,0.189651756,0.468440747,0.073494547,0.324654908,0.19493183,0.412211821,0.079365079,0.472444936,0.655230643,0.099272708,0.765182308,0.140422981,0,0,0.12875173,0.015015015,0.021367521,0.783169977,0.035842294,0.829457188,0.259261786,0.207388259,0.197669853,0.21523832,0.045762813,0,0.354917074,0.106812037,0.131453797,0.141079582,0.044259802,0.074229474,0,0.179474959,0.02978503,0.101001812,0.156835175,0,0.144384162,0,0.780783699,0.190811824,0.052182163,0.502489825,0.152810513,0.097818013,0,0.231864459,0.077044095,0.134526468,0.27022156,0.015015015,0.10646535,0.137668213,0.320245374,0.412059986,0.451587402,0.097486615,0.313448317,0.488958388,0.026647838,0.593949959,0.174672774,0.475817129,0.61667395,0.115579856,0.130718954,0.197013155,0.76193558,0.016339869,0.732276796,0.133317336,0.035842294,0.041928721,0.029112082,0.023640662,0.610800282,0.174358974,0.228926334,0.369586834,0.142940393,0.113123547,0.018942586,0.777234135,0,0.058479532,0.16625978,0.19382716,0.009704027,0.766631201,0.034956552,0.072726794,0.121733155,0.117253436,0.785861549,0.370677864,0.427993511,0.090592334,0.019157088,0.927830876,0.759859875,0.118911119,0.149672219,0.302531845,0.34119418,0.317460317,0.746301812,0,0.015015015,0.864350828,0.697100611,0.317898292,0,1.189624878,0.054705516
3,0.885997915,0.023594462,0.195582663,0.53477127,0.128007155,0,0.408056529,0.155503022,0.088180017,0.267273393,0.143927708,0.418633907,0.075100588,0.053846503,0.277095014,0.392791197,0.054226133,0.193619577,0.072681239,0.079655681,0.095666008,0.234121727,0.356083092,0.177627041,0.55794245,0.061084087,0.236553319,0.045694518,0.077090034,0.226599644,0.284420934,0.154511757,0.110746441,0.035472167,0.137092984,0.443557735,0.376678,0.176416136,0.072333534,0.030775322,0.027837549,0.237281179,0.026542337,0.070716351,0.111863387,0.05619829,0.142133147,0.397711571,0.104760916,0.01763774,0.149758154,0.023777042,0.054749673,0.072177584,0.886877411,0.260794977,0.125602748,1.035523254,0.060979001,0.322714062,0.43243712,0.169131214,0.023333749,0.31698601,0.03718141,0.025984816,0.464998669,0.190266597,0.014251445,0.268344388,0.586414315,0.020194613,0.058439116,0.183803078,0.681079933,0.073640538,0.289729015,0.032759961,0.284949617,0.056151656,0.319139145,0.277067974,0.121228723,0.550474228,0.017749035,0.123724459,0.299594009,0.281616183,0.564940066,0.217391341,0.249264814,0.122690869,0.182975545,0.315546782,0.125376764,0.525976261,0.117974406,0.120828387,0.180700229,0.041470808,0.063009735,0.030501057,0.604403291,0.08902191,0.871632954,0.309481855,0.205761251,0.09689469,0.036656456,0.157215083,0.009943792,0.470777555,0.089397026,0.159436062,0.081435566,0.030416264,0.222069299,0.117545205,0.358420913,0.156338777,0.080187758,0.467717165,0.011246434,0.246158449,0.206127385,0.828258789,0.345573028,0.090688665,0.39610294,0.041094621,0.08248629,0.024070426,0.130775777,0.071750022,0.090684075,0.209287572,0.080125903,0.039343174,0.082032574,0.278330804,0.458495229,0.352037216,0.089799837,0.500972175,0.194133212,0.445533764,0.348848636,0.087814062,0.478247928,0.270271197,0.068900329,0.020878429,0.076787767,0.361278389,0.042972006,0.421498964,0.037965975,0.173154156,0.011102751,0.192332357,0.153345802,0.578589732,0.120458211,0.146906005,0.383519149,0.186796208,0.047239242,0.083013911,0.442534002,0.101626443,0.038448642,0.016456169,0.096632563,0.13076151,0.532983872,0.307371013,0.112123995,0.128439038,0.163513916,1.00934575,0.135045565,0.305390475,0.358895494,0.106909754,0.835211255,0.172335564,0.342807425,0.109001707,0.093884938,0.372885604,0.272445693,0.430711939,0.016794496,0.090375684,0.400505745,0.207049753,0.211190129,0.094056145,0.974912391,0.273769909
21,3.077845035,0.823128531,1.025980824,0.928339295,0.216575995,0.119882029,0.154054111,0.157472715,0.140603458,0.39025594,0.194272098,0.289578643,0.14785957,0.1568688,0.100923438,0.345592976,0.114608706,0.148432271,0.146360091,0.107533049,0.014749263,0.579024718,0.055329204,0.217081605,0.066139794,0.467521315,0.126960744,0.211227067,0.059399629,0.502560151,0.142346934,0.161442018,0.00264857,0.025873403,0.368937735,0.087487075,0.260945179,0.065139352,0.088846748,0.007560525,0.099480957,0.120662815,0.05707858,0.032246299,0.243360087,0.001866995,0.301569706,1.639597061,0.000430635,0.185051092,0.524739927,0.082370983,0.655104589,0.090690666,0.400478462,0.397495175,0.080990173,0.695532446,0.169773331,0.116686122,0.373293987,0.294541583,0.565233578,0.15435453,0,0.128321246,0.411201059,0.474195304,0.231178512,0.568131052,0.771981313,0,0.059890945,0.065409773,1.507657107,0.074131542,0.333716249,0.123954148,0.174257479,0,0.314894095,0.589027264,0.129057888,0.90623672,0.052295433,0.04934927,0.276483192,0.04134585,0.260762522,0.42671425,0.246812352,0.057265761,0.624800199,0.272651619,0.356803062,0.731513514,0.097924557,0.041789577,0.097140417,0.0337126,0.001108967,0.05899705,0.578049055,0.083853468,0.997128583,0.306443462,0.199449042,0.001866995,0.057358243,0.084158036,0,0.329846371,0.118847113,0.20594997,0.161611983,0.068867905,0.276660197,0.015518961,0.252662976,0.174531591,0.049995153,0.117880336,0.076433718,0.374650767,0.167353309,0.945560696,0.406588036,0.022900171,0.177654548,0.031021698,0.077807508,0.18514231,0.520013762,0.194231483,0.133942263,0.25617249,0.01585823,0.207150938,0.100362466,0.317679471,0.170007474,0.149166218,0.0648467,0.560928451,0.048085021,0.215889402,0.207237052,0.057500179,0.505144108,0.204342596,0.161349952,0.05553777,0.058732838,0.14803465,0.065660328,0.202937542,0.03090156,0.011345587,0.01585823,0.120266679,0.143742702,0.217340283,0.300075327,0.164484216,0.290853347,0.20491573,0.060814368,0.609494492,0.522698119,0.041832099,0.31183015,0,0.147689145,0.143851706,0.341380393,0.02750293,0.050855383,0.016388069,0.053633682,1.593714779,0.110240923,0.543508592,0.153665566,0.137726454,1.181113229,0.283676274,0.596604718,0.192247575,0.275065866,0.467169057,0.219968002,0.83314694,0.096437486,0.154094131,0.604084109,0.095491473,0.468935067,0.066381547,1.405961757,0.267033261
2,2.139512444,0.916122763,0.526537027,0.577285661,0.232836755,0.011118373,0.143645035,0.085970359,0.062570963,0.552761576,0.217214131,0.272242585,0.096000643,0.10327288,0.129029504,0.490993275,0.028124716,0.250808883,0.160438529,0.184695872,0.016915489,0.339005857,0.231116005,0.231995474,0.175398822,0.194257671,0.08662127,0.302699842,0.096156038,0.35411849,0.091073118,0.354312482,0.063544172,0.106923488,0.685235432,0.170227854,0.14514925,0.14395323,0.270523781,0.130366414,0.037263989,0.305802377,0.102444536,0.124031875,0.169865064,0.059007975,0.290550895,0.305753528,0.06033163,0.063746714,0.237308213,0.050393131,0.112212187,0.161772769,0.354425313,0.147740712,0.245212351,0.424215253,0.128522763,0.259431672,0.33513321,0.292475456,0.051751329,0.192973019,0.016578532,0.050010057,0.453073769,0.204923044,0.056925701,0.360251704,0.187334661,0.012486639,0.220341556,0.113934958,0.353669741,0.092213647,0.306015569,0.221385353,0.330360259,0.086295811,0.225170712,0.29821195,0.11620656,0.236465195,0.137185066,0.034758441,0.270408516,0.113246347,0.27532939,0.250774859,0.340117774,0.184655246,0.252080698,0.230078424,0.221909699,0.317329698,0.126931426,0.235251069,0.152709053,0.00296432,0.063401389,0.110656123,0.220663759,0.134216738,0.871206209,0.475105874,0.314737625,0.041671868,0.065986618,0.09746502,0.016981001,0.320038316,0.280733976,0.238371988,0.106845376,0.14884822,0.245815656,0.127522349,0.171998483,0.155787362,0.184021409,0.381690489,0.060413256,0.207848784,0.309844115,0.948081923,0.381111355,0.084747289,0.339318045,0.087512347,0.033881326,0.052161015,0.281449919,0.194403636,0.084935974,0.157548059,0.120453875,0.080293885,0.105284205,0.374003705,0.175960889,0.401168638,0.049443777,0.300104123,0.10797069,0.11428659,0.268346375,0.008744872,0.137600398,0.367978632,0.113941641,0.090046476,0.063175111,0.199894248,0.05614396,0.517177026,0.083650761,0.256786475,0.095273961,0.115420272,0.125018866,0.232854499,0.161727944,0.158172514,0.276748502,0.323181153,0.155305774,0.262677897,0.360633533,0.105504056,0.201427485,0.080614519,0.192661756,0.185180478,0.228160685,0.06704969,0.074430781,0.35952998,0.108084935,1.111368564,0.165734756,0.229895429,0.175077673,0.317936942,0.466540885,0.347931015,0.335425711,0.065462728,0.050253095,0.137340072,0.116239917,0.582064912,0.07491861,0.133382981,0.398378446,0.085945872,0.270808806,0.142290541,0.599821478,0.106071712
45,1.57640219,0.583484654,0.240794136,0.475925012,0.41389573,0.016534392,0.390953757,0.132684653,0.087920732,0.037858632,0.072093933,0.009925715,0.075129912,0.048162469,0.049198701,0.655534841,0,0.358030344,0.145876301,0.024295432,0.00426694,0.079089208,0.119682102,0.372420685,0.094246032,0.189860427,0.396118252,0.041050903,0,0.102784686,0.029347795,0,0,0.062656642,0.332821999,0.295135605,0.911726782,0.028344671,0,0,0,0,0.123314559,0.091575092,0,0,0.01227295,0.028789582,0.127543591,0.124632472,0.575353854,0.009925715,0.054758014,0,0.84230286,0.284182521,0.049432002,0.544762319,0.006764069,0,0.030525031,0.734344534,0,0.132496824,0,0.283646514,0.281999637,0.015117577,0,0.01611955,0.132275132,0,0.014880952,0,0.436730282,0.070843024,0.041050903,0.196585213,0.331811048,0,0.238639156,0.295690299,0.108225108,0.529100529,0.079865279,0.013683634,0.085999312,0.28998779,0.565039821,0.461041145,0.147438823,0.317660119,0.392027204,0.16997674,0.494323634,0.933716722,0.218551809,0.165112789,0.282945846,0,0.28998779,0.317460317,0.096462882,0,0.522051581,0.460939707,0.118086507,0.022187036,0,0.033534541,0,0.225948425,0.001422313,0.01653989,0.358404009,0.02103421,0.572464146,0.008186383,0.485522884,0,0,0.507489609,0,0.110283738,0.588979699,0.359056619,0.536090858,0,0,0,0,0.096813034,0.319642047,0.0579797,0.149276011,0.226753661,0.198412698,0,0.056689342,0.372499067,0.150815404,0.072872638,0.095413752,0.133744856,0.022187036,0.294902726,0.318117538,0.013683634,0.04769724,0.218516389,0,0,0.06667048,0.189752143,0,0.009925715,0,0,0.081018519,0.141395633,0.002844627,0.815064868,0.358873089,0.230090745,0.015806936,0.250768888,0.009925715,0.343915344,0.179585436,0.151430402,0.125588697,0,0.022073431,0.379078945,0.634890373,0.148809524,0,0.133928571,0,1.429489511,0.252940251,0.039640219,0.405535548,0.040777675,0.245577986,0.001422313,0.088906629,0.002844627,0,0.079365079,1.049094843,0.282814599,0.218711683,0.31333046,0.381050076,0.029347795,0.041050903,0,0.541900821,0.507283736
0,2.999402499,0.615396124,1.036236465,0.839688275,0.460752746,0.05775923,0.116310904,0.089354451,0.284809675,0.162106695,0.396719687,0.114359113,0.087334956,0.05716189,0.238438683,0.420012569,0.06605547,0.088687743,0.063192084,0.116543362,0.003589957,0.313758414,0.145910701,0.170534925,0.399304644,0.10853207,0.07474922,0.07357392,0.032856756,0.20429204,0.117718318,0.052081502,0.03367178,0.10333884,0.443945221,0.127232588,0.240452125,0.23543016,0.116575433,0.039662415,0.061872867,0.309356529,0.125807207,0.056813518,0.066502513,0.07974813,0.075556327,0.550279525,0.050211577,0.169840037,0.121634536,0.05562655,0.466621637,0.164751269,0.332274061,0.165480227,0.290629488,0.720241697,0.084279468,0.128949849,0.212426474,0.245679912,0.094747081,0.2050964,0.029155989,0.081716956,0.351493179,0.106662726,0.080043796,0.722895042,0.126343071,0.010769168,0.030359856,0.24195501,0.497494232,0.147720128,0.452480492,0.157902866,0.146812725,0.019145209,0.212096155,0.481760386,0.11312425,0.15249095,0.041625462,0.015723465,0.170782579,0.114617492,0.292796317,0.177405987,0.184578459,0.10907069,0.2596094,0.264748736,0.113146133,0.491577866,0.070790861,0.045320975,0.080917203,0.013574084,0.076127184,0.028358274,0.74649672,0.067868801,0.896798343,0.30939477,0.161677825,0.009773701,0.124106773,0.141456021,0.004170132,0.615988972,0.066699766,0.078560744,0.142107227,0.078850507,0.199382595,0.161356431,0.37527719,0.064016363,0.092151457,0.205726424,0.018494473,0.116967827,0.111946407,0.929654572,0.401236119,0.120718038,0.229581996,0.022872468,0.080331854,0.051771028,0.16384105,0.112467131,0.107412355,0.150616278,0.106373619,0.043918031,0.078963644,0.264688446,0.484978995,0.13123599,0.073300717,0.598605149,0.067043577,0.395435459,0.322573777,0.022220179,0.465943276,0.196749123,0.311668919,0.105580552,0.018798917,0.219972677,0.054863275,0.14036539,0.036864119,0.055621656,0.070983427,0.324612529,0.046984142,0.243887087,0.089889009,0.103314977,0.225823478,0.083268493,0.041576909,0.126594142,0.359862018,0.020201865,0.184660284,0.018218946,0.027127815,0.100851778,0.28335273,0.242894641,0.066439191,0.053455799,0.019937198,1.214205002,0.150008164,0.193116283,0.351256841,0.10433316,1.143171784,0.105406453,0.761224114,0.055229689,0.103769613,0.752548693,0.093012952,0.761058407,0.092451766,0.165299182,0.876925258,0.09071958,0.2415561,0.058578446,1.313516683,0.337807504
40,2.75561981,1.077794268,0.392324655,0.760265635,0.378632609,0.137957111,0.209953606,0.06379527,0.022760549,0.293550373,0.239555334,0.184020132,0.129571616,0.223886366,0.093332458,0.487120027,0.105661369,0.166998405,0.184966486,0.190395448,0.005432399,0.257681488,0.174408896,0.101932869,0.549147948,0.193535309,0.090179837,0.299461924,0.071089119,0.248680067,0.215136326,0.04979366,0.062453059,0.095955906,0.776079372,0.176621566,0.392583266,0.024925582,0.101325056,0.019742972,0.035692622,0.147513406,0.021595587,0.033985808,0.059058036,0.021531573,0.081891978,0.302263393,0.114474728,0.087408471,0.168488102,0.106482026,0.078108135,0.22408533,0.139891359,0.162518319,0.189937094,0.580456298,0.022091255,0.039682343,0.18521794,0.28641762,0.537528647,0.309491632,0.023604068,0.002329373,0.238784953,0.052755511,0.082763319,0.370541648,0.069688817,0.057161541,0.062798622,0.120200577,0.320656015,0.071785913,0.200147384,0.041439356,0.064053489,0.087805931,0.125533426,0.432134484,0.047405748,0.097108609,0.00349406,0.044668733,0.294756418,0.036604171,0.233602982,0.386157179,0.388206284,0.068269644,0.257011427,0.295946165,0.049413723,0.431874483,0.096020218,0.044695851,0.014995571,0.154781883,0.026784817,0.009479726,0.469136631,0.027945568,0.980846531,0.322287215,0.09594443,0.09488584,0.060875412,0.019268176,0,0.882675973,0.127639773,0.18250599,0.042339647,0.024124242,0.187143706,0.29614403,0.059325056,0.03882891,0.093770799,0.097662309,0.007899145,0.309841913,0.101631421,1.07676308,0.312415506,0.017335782,0.119404188,0.121638261,0.078508101,0.045839943,0.204351545,0.139737786,0.022896903,0.114143601,0.002620545,0.087911599,0.137991627,0.33406646,0.7502165,0.18403901,0.011786928,0.462945232,0.307532589,0.18051939,0.339476674,0.047293537,0.339765211,0.258881392,0.102854476,1.213092892,0.184685071,0.259919551,0.055173058,0.221747431,0.079258056,0.057458245,0.001379234,0.056171526,0.046487455,0.352542693,0.166318212,0.178394786,0.220277251,0.076523073,0.149128617,0.186454479,0.407203444,0.003114204,0.033276223,0.090603065,0.153021259,0.030994301,0.289996903,0.052825985,0.062515391,0.071774215,0.029268425,1.281133194,0.074580033,0.25426494,0.186215404,0.070617724,0.506538162,0.15050452,0.154722358,0.032597472,0.010485321,0.37608632,0.122766635,0.492941395,0.056434613,0.00698812,0.403686455,0.134910522,0.177723554,0.058799395,0.73428686,0.040689553
0,1.494985434,0.230565043,0.398640588,0.401833972,0.407667609,0.149648905,0.431194724,0.090144512,0.024742369,0.067808599,0.292926717,0.117038513,0.011268875,0,0.237930757,0.111087654,0.017988847,0.055696238,0.042916884,0.086135895,0.041921039,0.069716333,0.114769664,0,0.303807865,0.087349763,0,0.043948614,0.037357937,0.179489227,0.327587224,0,0.037178782,0.040400776,0.042521042,0.139415789,0.055056139,0,0.022601803,0.007316359,0.049019608,0.747603509,0.034422903,0,0.049164698,0.04502375,0.003565062,0.19283039,0.084741722,0,0.055696238,0.029370704,0.256217108,0.012985327,0.051950558,0.219553382,0.350721909,0.373200487,0,0.036543744,0.206984845,0.065845728,0.038659597,0.132409353,0,0,0.249368974,0.018853695,0,0.092693554,0.083898025,0.019805902,0.054999467,0.069147613,0.192191507,0.085251492,0.390208917,0.035193565,0.091489876,0,0.003565062,0.292843909,0.090416646,0.226888681,0.010055304,0.028418497,0.208726363,0.02154708,0.201929575,0.289931997,0.494342544,0.022624434,0.029395546,0.122411806,0.110839518,0.372978616,0,0,0.025093577,0.098077304,0.015439247,0,0.238219647,0,1.642750872,0.834010658,0.25090858,0,0.07705095,0.031602385,0,0.34555233,0.040580335,0.067306465,0.053789348,0,0.017988847,0.103699133,0.608457662,0,0.096799307,0.067422237,0.034328716,0.143887605,0.043082424,1.7667353,0.864434553,0.093370682,0.089893747,0.054098844,0.056212037,0,0.689787862,0.092922157,0.452101485,0.049219304,0,0,0.215111817,0.319683286,0.522254818,0.058747575,0.039872167,0.212970241,0.127828845,0.040181616,0.106534203,0,0.100102804,0.385635038,0.101184985,0.011268875,0.011671335,0.289538268,0,0.038842643,0.075645924,0,0,0.142992054,0,0.51876272,0.036420184,0.054639021,0.17460063,0.077063759,0.019805902,0,0.158423051,0,0,0.120496641,0.079223609,0,0.208680865,0.093370682,0.161332404,0.134414975,0.016339869,0.849929938,0.108157673,0.221840644,0.123303517,0,0.292171473,0.022601803,0.157594634,0.018853695,0,0.311644432,0.049019608,0.194840653,0,0,1.156572946,0.166456205,0.260130304,0.09110715,0.519649639,0.022674613
70,2.486213626,0.136636792,0.956370866,1.116093148,0.250594795,0.006804844,0.164416141,0.113504685,0.059446124,0.428715494,0.177229867,0.1438126,0.107968234,0.057091592,0.259571016,0.133657408,0.103686794,0.034584156,0.019549582,0.032006529,0.017484066,0.179519508,0.194726431,0.014464541,0.786992498,0.0591269,0.039450504,0.062155457,0.051180734,0.044931002,0.148396141,0.00145607,0.029194436,0.018019092,0.056806449,0.14668346,0.105989389,0.068859073,0.099199831,0.079582714,0.1815162,0.157072597,0.050330781,0.0460047,0.056071346,0.085624347,0.038033005,0.952707386,0.039462463,0.082137942,0.025841627,0.004201781,0.214813884,0.024649538,0.274857997,0.167028231,0.099900738,1.402503284,0.011511631,0.643848955,0.190755001,0.11414939,0.050077519,0.07930736,0.021649052,0.012628391,0.668470345,0.062586757,0.114732963,0.257138016,0.19761282,0.001969978,0.003005479,0.143212806,0.993588542,0.143976043,0.268398049,0.030663557,0.034922822,0.009842056,0.150096665,0.221915002,0.123368263,0.168850061,0.02114896,0.047347336,0.073391768,0.034307064,0.147527316,0.07693519,0.094215647,0.044456352,0.177826581,0.374148218,0.139734648,0.24057768,0.071206846,0.006798826,0.007465178,0.001366923,0.0278983,0.020522063,0.877668814,0.073246021,0.490536036,0.203210618,0.088808085,0.027018147,0.06292581,0.147874246,0.009834253,0.171802538,0.051279956,0.022603863,0.168494524,0.05858886,0.105279769,0.060705979,0.202208657,0.115682617,0.353476493,0.280800207,0.074561802,0.187257801,0.017931173,0.520730575,0.220781977,0.045023901,0.701438174,0.00840613,0.050376119,0.035113836,0.258971408,0.389078033,0.142729737,0.151950455,0.040474237,0.00130717,0.035874393,0.143091682,0.517852286,0.346829275,0.038455201,0.231747729,0.091462742,0.152810593,0.240175885,0.020822088,1.166473766,0.314503942,0.201796255,0.010188147,0.07148507,0.192513159,0.002361619,0.463637238,0.013080722,0.004760779,0.02181883,0.213553755,0.035312114,0.179208007,0.132266213,0.077951693,0.198697373,0.011926632,0.007550743,0.115164926,0.714279379,0.008755143,0.04040607,0.023160566,0.011985015,0.191160194,0.208222601,0.784482238,0.14943822,0.015982439,0.333190485,0.366862991,0.096112762,0.200055988,0.089271987,0.011152317,1.223689755,0.056517765,0.499412119,0.023126856,0.034205428,0.519395003,0.099430868,0.361886084,0.020268398,0.096379695,2.521072628,0.190519201,0.241858333,0.183026034,1.460844594,0.173802776
8,2.837107847,0.87352472,0.341680974,1.372350319,0.297665769,0.026221978,0.544304072,0.104325859,0.082347261,0.083049844,0.249154865,0.117946064,0.090202042,0.130360739,0.422855601,0.305329895,0.022874601,0.176134115,0.084942711,0.115233326,0.006746405,0.142987707,0.062106628,0.085261119,0.467366982,0.192245322,0.036206553,0.314324428,0.101264493,0.317072329,0.245164798,0.064438119,0.022851589,0.076362446,0.579314898,0.245151041,0.18380187,0.120218888,0.01350182,0.004752112,0.010374813,0.285118478,0.128748595,0.002543343,0.229909134,0.066024953,0.026512489,0.552621144,0.029361421,0.201052964,0.215634709,0.029043084,0.216558393,0.09584185,0.62851333,0.295403726,0.137012943,0.286655326,0.101655426,0.04554808,0.164242582,0.231886127,0.179896193,0.094217633,0.036927668,0.048965111,0.336010467,0.133746705,0.081643167,0.142645174,0.162201626,0.000900593,0.010146711,0.224314867,0.528331926,0.101795178,0.373042716,0.058934399,0.058137578,0.024113729,0.278657393,0.390280531,0.131460428,0.21641835,0.035345508,0.04269627,0.120673892,0.035615621,0.291722616,0.269674839,0.332326502,0.080048896,0.261892968,0.208281553,0.049167216,0.556971502,0.196865197,0.079626776,0.059006795,0.062093781,0,0.003520355,0.354933231,0.076618582,0.889249104,0.395273859,0.041141639,0.083663415,0.011029274,0.270128398,0.009211496,0.641329083,0.035638899,0.118856828,0.153256696,0.026251672,0.240487125,0.054272538,0.524120882,0.061074155,0.061436353,0.285235338,0.047080979,0.249489978,0.180269235,0.859249942,0.505279549,0.056178566,0.111155037,0.053576459,0.075731315,0.054309573,0.268752951,0.033042921,0.145295039,0.162970342,0.023795485,0.0082056,0.155332116,0.274884095,0.433022076,0.059293565,0.078999651,0.30329898,0.205587179,0.200898762,0.316757094,0.064300639,0.110390819,0.171749541,0.11283463,0.063247104,0.092310323,0.264937001,0.072655236,0.071055352,0.011578105,0.100837015,0.021957183,0.190381703,0.042875857,0.442784418,0.204321796,0.139467308,0.369455267,0.115873967,0.081606264,0.168632185,0.439391442,0,0.17429837,0.057634868,0.026518825,0.23524822,0.3700949,0.140022199,0.067725286,0.059996046,0.030881578,1.131010957,0.108221124,0.433752609,0.102768653,0.099681282,0.592387816,0.050016536,0.208624029,0.092019143,0.084675807,0.26327134,0.316697905,0.370087086,0.026403191,0.064715444,0.505771874,0.183509133,0.313677046,0.10069285,0.994573521,0.677003784
5,3.525578544,0.935823192,1.062905894,1.198368995,0.4442286,0.222485022,0.262626314,0.154256558,0.141119257,0.111364676,0.252594929,0.162314372,0.155971767,0.125608843,0.537014851,0.356887808,0.087928482,0.243705642,0.062594474,0.076528751,0.084677479,0.340339123,0.215073662,0.03600202,0.508677729,0.285669694,0.090546406,0.198884286,0.111415071,0.228530043,0.27339636,0.053613344,0.118919923,0.084942719,0.49975588,0.369669888,0.312953859,0.054772632,0.112228643,0.028474371,0.065757456,0.297692815,0.063287616,0.024414369,0.034604893,0.178278075,0.048175366,0.566755825,0.083460552,0.101277693,0.217754861,0.020828129,0.25955687,0.182671437,0.772041504,0.199066055,0.160685237,0.652909232,0.094057481,0.029439648,0.348409248,0.311009292,0.193914078,0.286187499,0.100959643,0.031251257,0.28650898,0.083661307,0.107150041,0.45280644,0.369279827,0.045899954,0.079975783,0.070421411,0.496119429,0.161132913,0.398578118,0.168574027,0.19815022,0.18437821,0.251116719,0.359425835,0.119993603,0.373115027,0.023024849,0.077371807,0.241156798,0.023665319,0.175735442,0.292829176,0.310984617,0.12320753,0.162884087,0.237433933,0.136228108,0.685100915,0.165226203,0.043194653,0.079457195,0.105521912,0.03012621,0.013467858,0.518875414,0.020911889,1.000946243,0.381436881,0.161364231,0.129313657,0.052185397,0.2739452,0.001359161,0.717605305,0.021727226,0.153676006,0.106693593,0.084090877,0.229933633,0.184974983,0.368241489,0.068653515,0.115260212,0.271054692,0.010774971,0.225130758,0.135025389,1.122653959,0.529382196,0.020496518,0.164168601,0.090017975,0.046066951,0.07709977,0.278843117,0.190305256,0.130111398,0.131406102,0.024602064,0.11214171,0.190576332,0.227103591,0.445913771,0.158930265,0.062334859,0.434235431,0.392554719,0.432478088,0.364821886,0.120541536,0.291385071,0.301133309,0.056339681,0.025221434,0.162808132,0.389694711,0.042879088,0.105340852,0.12254678,0.068757999,0.008855837,0.072925382,0.070135699,0.571479531,0.196505265,0.174208115,0.257680267,0.193123575,0.068569628,0.149116236,0.365457797,0.022280355,0.103465649,0.050598226,0.041952947,0.043426693,0.374852465,0.23135386,0.123039844,0.185607227,0.043584392,1.338790374,0.12885804,0.252293978,0.385683047,0.069844737,0.709205402,0.052142514,0.4595884,0.074541379,0.06850576,0.273067972,0.107474417,0.57051121,0.059638158,0.03177005,0.506922082,0.214291001,0.198236497,0.130080143,0.978002434,0.272614734
